turbine id,lat_long,manufacturer,power(kW)
6070,73.870093_-16.517596,LM:,3865.69
6071,-75.58618_-174.890078,EN:,5134.13
6072,-58.549805_70.133741,SUZ:,5839.81
6073,1.981147_-168.704977,SG:,5274.92
6074,49.929056_-51.205706,VWS:,1890.18
6075,-26.071416_49.465986,GOLD:,904.79
6076,40.443745_24.190447,MHI:,4337.14
6077,19.428611_36.608219,GE:,3427.23
6078,-11.670428_-62.544677,MHI:,6557.22
6079,-53.843072_-39.414013,EN:,9721.47
6080,23.102365_-120.471023,MHI:,2066.5
6081,89.599376_-165.615584,LM:,7221.85
6082,40.36733_38.707446,VWS:,2188.04
6083,-40.065675_179.758555,EN:,4199.21
6084,13.282897_157.19506,VWS:,8097.73
6085,75.054235_121.879105,NG:,6159.79
6086,17.381153_91.866813,GOLD:,3026.22
6087,-80.590889_89.929764,SGRE:,33.17
6088,-8.946594_84.273579,GE:,2109.27
6089,51.855348_-71.670839,LM:,8206.4
6090,63.759357_-35.527726,VWS:,9891.88
6091,47.717696_-149.405037,GE:,860.69
6092,-78.873147_154.942898,SUZ:,867.58
6093,20.415996_-2.732382,NG:,6270.86
6094,-21.899264_170.881091,GE:,6440.5
6095,-7.029858_124.176423,VWS:,4349.73
6096,24.643537_77.471701,GE:,5517.25
6097,83.835889_-71.523956,SG:,2979.72
6098,-63.5981_-53.581306,MHI:,506.72
6099,59.53482_32.380142,NG:,9817.36
6100,13.615263_-2.207782,VWS:,9978.68
6101,4.920289_95.940768,VWS:,4565.84
6102,-76.844385_173.575259,SGRE:,9024.12
6103,-1.838852_81.525719,GOLD:,7175.39
6104,-49.153582_-110.722897,SUZ:,8742.62
6105,20.879917_-15.100349,LM:,1049.76
6106,89.527578_123.260538,SUZ:,1682.82
6107,-1.36874_90.944415,SG:,7946.8
6108,2.048849_-107.579619,MHI:,5117.62
6109,-79.77153_-146.97678,SGRE:,6675.62
6110,18.725557_67.223474,EN:,5846.57
6111,-54.151327_-148.778111,GE:,1251.81
6112,32.490489_42.22591,SG:,7022.12
6113,5.659672_15.57672,MHI:,500.34
6114,63.045357_121.111766,GE:,1340.56
6115,-33.316685_5.984272,NG:,7894.71
6116,76.399972_-65.704396,SGRE:,7963.17
6117,38.663753_-46.606372,SG:,146.86
6118,54.591766_59.420685,GE:,7644.06
6119,-11.549076_156.006539,GOLD:,1280.21
6120,43.848906_58.172738,SGRE:,576.67
6121,-48.321402_47.913884,VWS:,4626.33
6122,17.566045_12.545618,SGRE:,1548.18
6123,18.652247_-73.173929,GE:,6538.45
6124,-41.247753_-69.276664,SG:,2586.34
6125,-35.611984_38.728671,LM:,9522.4
6126,-7.262999_-57.675863,SG:,9771.67
6127,-21.36545_-147.909317,EN:,6087.17
6128,28.75686_173.488116,SGRE:,2424.38
6129,72.917561_159.644337,GE:,9180.86
6130,-0.101957_-81.81084,GOLD:,3619.42
6131,68.915182_-1.20279,MHI:,6235.76
6132,2.449414_123.741772,SG:,941.86
6133,16.799747_-54.252159,SGRE:,3389.4
6134,-77.085581_-128.632155,GE:,9894.94
6135,14.084919_103.329194,SUZ:,2606.29
6136,-29.003573_-148.627103,GOLD:,389.33
6137,65.63491_-10.003597,SGRE:,9601.81
6138,-87.950743_35.313575,MHI:,9513.31
6139,46.743657_153.871069,LM:,7937.65
6140,-71.280608_-72.227855,VWS:,1716.89
6141,-87.072777_-108.576584,GOLD:,6153.87
6142,52.309847_-103.733917,EN:,6195.43
6143,-21.028787_99.803984,SGRE:,4896.25
6144,-2.808433_-165.57312,LM:,1012.08
6145,-89.374786_112.390559,VWS:,8039.92
6146,-1.674197_161.123768,EN:,9708.4
6147,-74.958062_-149.327303,MHI:,8659.33
6148,53.396789_-168.450075,SGRE:,2163.51
6149,-40.411719_-77.284963,GOLD:,4998.06
6150,-50.874962_-42.056319,EN:,7608.99
6151,-44.161683_42.105857,LM:,1987.91
6152,19.510328_42.744545,EN:,9088.84
6153,-34.517993_166.198885,NG:,3255.42
6154,50.799823_44.908706,EN:,1943.4
6155,-69.265626_104.260762,NG:,6427.25
6156,25.487003_-100.159463,SUZ:,4914.92
6157,-32.685118_-57.503709,GE:,8561.23
6158,11.628526_16.51384,GE:,5240.52
6159,70.412022_3.613639,VWS:,4184.25
6160,-4.679618_157.468221,VWS:,5434.14
6161,6.060919_174.442195,MHI:,7089.71
6162,47.81466_178.264539,VWS:,1184.66
6163,26.41931_-150.15383,NG:,3533.72
6164,-65.274161_153.871858,SG:,3171.24
6165,18.741417_-143.486614,NG:,7435.32
6166,46.313472_-13.610275,SG:,2076.4
6167,-26.832377_-14.410515,NG:,5831.61
6168,-80.404144_131.093989,SGRE:,764.9
6169,12.107057_131.974622,NG:,52.32
6170,-47.934206_117.923889,NG:,414.53
6171,-1.013136_-11.334521,LM:,9679.25
6172,87.825733_66.008205,LM:,5498.85
6173,-66.615744_4.135241,NG:,8761.77
6174,29.664681_-25.833279,SGRE:,1140.36
6175,6.426788_-114.920789,NG:,6334.7
6176,18.232813_-49.621535,EN:,7074.11
6177,-27.583237_-42.377384,SG:,5387.21
6178,54.032108_141.667667,EN:,515.91
6179,50.345893_150.218784,LM:,3547.39
6180,18.462526_-99.232894,SG:,2213.31
6181,61.812248_-9.351258,EN:,4587.6
6182,37.11293_138.189006,NG:,8467.36
6183,-85.108666_3.014964,SGRE:,5756.18
6184,-17.261895_109.262502,VWS:,5125.36
6185,-70.521874_80.16984,EN:,5165.07
6186,75.044774_-24.689892,SGRE:,5430.91
6187,20.721128_163.848643,LM:,3713.55
6188,75.511745_91.317276,SGRE:,5450.65
6189,-74.875087_169.631293,SUZ:,5195.37
6190,-25.553016_67.168447,GE:,3066.4
6191,33.171471_-79.2902,LM:,8625.67
6192,-64.454653_-43.473995,EN:,3910.85
6193,-33.939353_-45.188822,SUZ:,2768.47
6194,-8.010552_90.473874,NG:,3975.12
6195,-64.571341_18.740329,SUZ:,4910.57
6196,-65.245277_151.095559,SG:,9408.28
6197,22.343544_-46.373011,VWS:,9313.32
6198,-24.456186_144.18106,LM:,7530.67
6199,-25.557744_88.262746,VWS:,7909.65
6200,-49.959183_-30.652384,GE:,230.48
6201,66.186155_-36.769173,MHI:,319.12
6202,63.026007_-76.192703,GE:,6820.69
6203,-75.494658_108.386706,GOLD:,1349.4
6204,-13.127935_-100.099196,SGRE:,8524.83
6205,-78.264316_-154.905476,GE:,7613.4
6206,-22.378322_10.108699,GOLD:,8025.79
6207,-32.984534_53.843645,MHI:,3064.05
6208,-73.722466_73.138189,MHI:,875.91
6209,89.701205_71.461201,NG:,2511.49
6210,83.476436_-27.119199,SUZ:,1366.18
6211,87.513189_146.480543,LM:,388.55
6212,21.900179_170.593429,MHI:,6897.61
6213,-1.349962_-72.717967,VWS:,9353.83
6214,85.862724_98.68386,SUZ:,1989.41
6215,56.022176_146.976583,VWS:,612.5
6216,-67.11054_149.702703,MHI:,5229.73
6217,51.006402_-116.41007,VWS:,603.44
6218,44.138054_176.628164,GOLD:,7328.1
6219,-7.894649_-82.71702,GOLD:,808.24
6220,-10.109902_30.957901,EN:,7816.61
6221,43.221224_-77.142488,SGRE:,8568.75
6222,88.765587_-48.866463,SUZ:,3161.66
6223,-83.112049_88.506868,SUZ:,9729.68
6224,20.917721_17.061588,SG:,4093.29
6225,45.35056_94.600226,GE:,925.08
6226,-12.080527_50.278161,MHI:,1341.46
6227,-43.718035_75.583602,MHI:,1474.16
6228,-67.118904_51.681506,LM:,1905.05
6229,-47.844824_29.51031,SUZ:,1450.29
6230,48.698353_168.81802,EN:,3576.31
6231,-15.864537_153.644199,EN:,8641.22
6232,-26.269505_64.770138,EN:,9052.28
6233,64.006581_-46.407399,SGRE:,429.12
6234,44.925456_31.087994,MHI:,3082.44
6235,-81.869916_80.140172,LM:,3280.71
6236,-38.14441_-77.460437,MHI:,3174.24
6237,54.436214_-28.771446,GE:,2911.73
6238,-71.942384_-46.095843,GOLD:,1898.35
6239,-2.753175_-12.233859,SUZ:,6641.71
6240,-23.65489_37.370219,NG:,8576.27
6241,88.751122_-136.757852,MHI:,9634.82
6242,27.582718_83.054053,SUZ:,7851.96
6243,-42.287513_-95.353789,VWS:,8978.4
6244,30.09049_-53.199915,SUZ:,3272.39
6245,-56.559761_117.530477,VWS:,4534.08
6246,30.207988_-150.447989,GE:,2632.61
6247,-36.461776_4.329651,NG:,9872.96
6248,61.035991_-72.905359,EN:,4734.84
6249,-68.091154_165.975657,GOLD:,6600.66
6250,84.152782_-67.610924,MHI:,1770.85
6251,-89.600213_-26.616791,VWS:,2850.93
6252,5.955758_-55.686322,VWS:,3209.44
6253,51.631395_153.016476,SUZ:,1748.35
6254,84.904623_-120.29989,MHI:,2747.36
6255,68.207985_127.86971,MHI:,4491.89
6256,65.805055_-165.042412,NG:,1170.38
6257,72.558577_170.006791,NG:,161.41
6258,85.13684_-39.431562,GOLD:,9653.22
6259,-62.847653_-87.500182,VWS:,704.17
6260,-49.347903_102.616926,GE:,8101.78
6261,-32.014231_-43.724845,GE:,5420.15
6262,44.251432_-11.500371,SG:,8131.22
6263,-55.827381_-143.131717,GOLD:,4380.35
6264,41.423568_-13.97198,EN:,6448.74
6265,36.220038_50.931735,SUZ:,1780.88
6266,50.203669_-167.7791,SG:,420.9
6267,29.944742_-57.013966,SG:,3724.21
6268,-42.864634_42.097929,SGRE:,3714.3
6269,68.892551_-1.930527,NG:,55.83
6270,38.755401_160.701863,EN:,9507.78
6271,-81.314415_-167.133326,SG:,2130.77
6272,-67.306012_-179.206362,NG:,1183.41
6273,-25.547652_65.777348,SG:,5665.11
6274,-67.591049_-105.835189,MHI:,5429.51
6275,-60.48952_-116.587317,NG:,8445.53
6276,64.668993_-106.80228,NG:,4206.74
6277,31.958506_-122.404334,VWS:,7262.83
6278,-89.755873_102.331915,VWS:,1211.83
6279,-27.423887_-172.49989,NG:,8040.65
6280,39.910216_134.89837,GOLD:,7159.86
6281,88.770097_-9.732471,SGRE:,2826.53
6282,-46.600568_-47.704559,VWS:,1007.81
6283,57.924516_-170.194614,SGRE:,6164.19
6284,-8.165106_-5.491296,MHI:,817.46
6285,54.645601_-3.172055,GOLD:,7918.06
6286,44.136783_107.119183,SUZ:,1043.62
6287,77.171112_-74.400147,SUZ:,6769.78
6288,46.083113_-71.117238,NG:,2831.81
6289,-55.698786_111.582736,SUZ:,9812.8
6290,80.239225_-81.760204,GOLD:,7003.24
6291,36.10468_37.377968,GE:,3910.58
6292,61.253434_-135.744812,LM:,8788.37
6293,-25.662207_-115.584861,LM:,5686.75
6294,-14.673546_-56.786107,GE:,5831.22
6295,-59.177657_-139.576882,SUZ:,9006.41
6296,54.807762_-168.464198,SUZ:,8769.8
6297,86.06632_-19.348333,SGRE:,4911.04
6298,-74.075678_-113.213812,MHI:,4211.65
6299,-32.602225_-141.128636,EN:,1647.07
6300,-2.805884_-112.675738,SGRE:,5500.2
6301,-5.249021_-105.155765,SG:,9194.71
6302,-48.549553_36.8908,SUZ:,4019.84
6303,-37.339577_-55.722507,LM:,3676.13
6304,51.932667_-171.451531,VWS:,6069.71
6305,85.697829_-31.71711,SUZ:,954.71
6306,-85.873965_-157.814092,SG:,7767.56
6307,-73.133897_128.347849,GOLD:,3353.93
6308,-81.504728_-82.727858,SG:,2179.39
6309,-14.804849_87.516775,NG:,8541.46
6310,-74.737708_126.375356,SGRE:,371.39
6311,-89.02233_24.395177,MHI:,6868.39
6312,-13.515086_45.361477,MHI:,2377.39
6313,-48.707119_87.400203,VWS:,7693.72
6314,-14.699254_99.249162,GOLD:,8312.93
6315,-79.197117_105.093881,SGRE:,5217.83
6316,61.476893_155.983769,SG:,6658.85
6317,-23.548299_-156.005923,SGRE:,8440.21
6318,-31.007048_94.335086,GE:,3351.49
6319,-86.043233_86.99948,SGRE:,2879.83
6320,25.189436_-173.260325,LM:,3753.8
6321,-35.300409_-114.641977,VWS:,1957.05
6322,17.350122_-155.510095,SGRE:,8449.71
6323,22.571599_-45.141616,VWS:,9712.43
6324,-18.742367_108.841542,SGRE:,5632.41
6325,-50.726924_-157.970522,SUZ:,3034.26
6326,-40.452921_80.999211,SGRE:,292.55
6327,-52.770128_132.719368,MHI:,8993.7
6328,-62.113048_96.064608,GOLD:,8071.86
6329,0.065308_-111.897544,NG:,1462.91
6330,78.013579_-147.688831,EN:,3328.34
6331,23.948498_177.624161,SG:,917.8
6332,-77.325691_-164.832135,SG:,8023.72
6333,-51.564291_109.499131,SGRE:,74.82
6334,-74.138033_170.886181,SG:,8428.93
6335,48.435115_22.161857,NG:,9756.53
6336,46.869703_-20.942428,GE:,6053.89
6337,-43.921303_-140.376865,SUZ:,2153.03
6338,-1.074077_104.560905,SUZ:,2054.14
6339,-87.763423_86.518257,SG:,5404.79
6340,37.694187_50.851667,GE:,6191.14
6341,-8.909101_-159.741617,SG:,2305.78
6342,-59.345753_178.536096,GOLD:,5123.81
6343,-20.561319_94.629454,SGRE:,4531.38
6344,40.61079_22.558395,GE:,5031.28
6345,62.956577_52.726683,SUZ:,2995.83
6346,-18.071107_-135.348298,NG:,1441.62
6347,50.009813_-149.96624,NG:,2102.65
6348,-50.807084_-4.870335,VWS:,439.45
6349,-30.30385_9.577771,EN:,2143.21
6350,17.913923_-100.382455,GE:,8071.74
6351,34.446668_158.947122,VWS:,3241.12
6352,15.715893_122.989009,VWS:,8192.53
6353,74.448747_0.229598,VWS:,2687.62
6354,-28.159866_-60.968415,EN:,8295.62
6355,-2.764496_-110.187159,EN:,5966.34
6356,72.361421_-115.027981,LM:,3712.84
6357,-67.956807_154.138051,LM:,5584.78
6358,80.721344_-81.894147,LM:,9312.77
6359,-11.288431_178.443748,NG:,8148.51
6360,44.222391_-53.754997,SUZ:,490.88
6361,-7.829198_37.576292,GOLD:,1174.8
6362,48.418135_102.00398,LM:,9255.83
6363,-82.534126_-75.715062,LM:,7675.51
6364,36.020822_-74.730278,MHI:,2287.27
6365,24.56094_12.589428,EN:,8587.63
6366,-17.479743_-94.018484,GE:,5033.54
6367,-44.158382_-69.065136,VWS:,5772.04
6368,10.550958_-72.361923,LM:,85.34
6369,84.945753_-99.696977,SGRE:,1188.16
6370,-56.922803_86.353488,GOLD:,2428.21
6371,-88.829602_-5.275257,NG:,313.17
6372,66.71268_46.536318,EN:,6324.24
6373,-72.948591_-126.841515,SUZ:,5268.29
6374,73.41546_47.340816,LM:,5728.51
6375,73.001573_95.460902,EN:,901.82
6376,43.48106_-107.002796,EN:,8448.99
6377,-71.19171_69.88738,SGRE:,7941.48
6378,22.446615_50.537016,EN:,2413.05
6379,85.306456_-42.906077,SG:,2045.62
6380,75.143093_121.751553,SG:,7439.19
6381,-79.532313_93.427942,GE:,5998.5
6382,51.492583_-75.871548,SUZ:,5941.86
6383,50.281608_-99.331962,MHI:,7551.56
6384,67.35178_68.591423,LM:,5645.2
6385,-70.45704_-119.775812,SGRE:,966.54
6386,-85.13653_-2.393544,GE:,1506.86
6387,-82.961713_-116.277293,MHI:,5735.82
6388,-24.913853_-73.098574,SUZ:,9978.34
6389,-73.457805_-82.572698,SUZ:,6930.28
6390,7.597199_117.409058,MHI:,7460.94
6391,-45.767985_19.084711,GE:,1270.79
6392,11.600984_-36.768213,GE:,9718.75
6393,-36.727545_99.524334,SGRE:,2521.05
6394,-44.310895_146.429743,SGRE:,4110.49
6395,34.99256_-90.102656,NG:,7105.51
6396,-53.876666_97.346403,SGRE:,8862.17
6397,-38.915374_37.285725,SGRE:,893.33
6398,34.057741_-62.320828,EN:,4943.47
6399,-0.24101_140.275667,SGRE:,822.33
6400,-10.769369_-169.941611,SUZ:,3320.01
6401,49.45235_-98.842712,EN:,9135.65
6402,-6.754468_89.153403,GOLD:,3090.55
6403,84.353563_174.773959,GOLD:,2560.97
6404,44.843632_175.318732,SG:,846.62
6405,81.637097_-117.28302,SGRE:,3007.33
6406,9.56515_-66.01468,EN:,1179.85
6407,-29.911721_-67.22876,GE:,7221.5
6408,-23.169644_-59.528796,SUZ:,5273.71
6409,-25.76876_105.261566,SUZ:,3698.24
6410,-40.500235_52.797059,GOLD:,5963.28
6411,50.792044_59.197667,NG:,6633.43
6412,6.221814_-21.02959,LM:,3894.11
6413,-23.349049_-88.216668,NG:,2688.06
6414,39.97519_-108.777083,GE:,2918.8
6415,-81.870404_-134.531671,LM:,1052.44
6416,32.009832_50.52052,LM:,2203.84
6417,-1.372372_23.512091,GOLD:,6174.31
6418,39.580477_-158.280894,MHI:,1617.14
6419,68.521923_36.920938,VWS:,6139.14
6420,16.726421_62.44756,GOLD:,5403.65
6421,-21.195753_160.302627,SG:,8997.1
6422,12.137716_128.613029,SG:,4493.23
6423,19.492166_-113.973528,SGRE:,2337.07
6424,24.329285_-79.448042,EN:,2094.61
6425,88.565553_116.043192,LM:,8029.16
6426,-26.895687_-73.733698,MHI:,2874.26
6427,-34.205144_45.994821,EN:,6481.37
6428,23.768498_107.578499,MHI:,3392.28
6429,50.907417_-160.99849,LM:,1651.16
6430,-39.998363_71.908561,SUZ:,391.92
6431,-2.051713_-23.591916,VWS:,4589.63
6432,-41.109101_-77.330479,SUZ:,7153.11
6433,10.774353_177.889596,SGRE:,7497.75
6434,-0.883927_71.774732,SG:,1298.76
6435,-2.744168_87.466009,SUZ:,2458.24
6436,30.629627_-144.092318,GE:,5826.19
6437,-74.622604_-137.798617,NG:,4809.43
6438,42.064598_-51.695197,LM:,8997.79
6439,48.696711_-165.212087,GE:,8296.59
6440,-58.714228_-15.182093,MHI:,1237.39
6441,-42.454926_-47.961752,NG:,8549.84
6442,-30.71713_-59.81103,MHI:,6429.42
6443,15.947843_-108.198166,MHI:,5331.6
6444,77.371129_138.208209,GE:,4742.15
6445,61.885582_169.353743,GE:,2887.05
6446,66.925316_-21.337164,LM:,9715.61
6447,-21.180716_-163.113761,SGRE:,2495.11
6448,-76.710405_110.232012,SUZ:,4643.28
6449,-30.716832_-16.719981,LM:,5080.45
6450,-66.824917_-44.081453,GOLD:,941.62
6451,-74.10196_149.60146,SUZ:,6340.18
6452,-61.285427_-126.738772,SGRE:,4135.55
6453,-54.138551_50.701953,GOLD:,9368.86
6454,2.424613_99.499761,LM:,9198.9
6455,80.284532_-39.997343,VWS:,6220.83
6456,-30.710248_-139.556183,LM:,2059.61
6457,-43.648382_171.538319,GOLD:,8705.91
6458,-27.539468_149.761966,EN:,9122.1
6459,-19.984482_-35.793368,VWS:,8234.88
6460,54.562299_93.031183,SUZ:,6711.34
6461,-10.277685_-99.466855,SUZ:,6233.07
6462,-28.409202_-151.182352,NG:,7841.48
6463,-7.419044_-159.739778,GE:,2617.29
6464,-14.002494_55.944359,SG:,4337.99
6465,35.128922_38.064211,SGRE:,6944.88
6466,-47.711769_-19.703611,SG:,8175.3
6467,-65.810683_-17.69671,SGRE:,3391.6
6468,12.515961_144.203311,MHI:,7100.1
6469,70.621869_-127.851797,EN:,4760.06
6470,86.200403_176.843258,NG:,2400.75
6471,2.813979_-160.545557,NG:,3240.1
6472,30.739624_4.426366,SUZ:,4808.14
6473,-48.60227_10.770417,EN:,7446.03
6474,9.074957_71.674841,NG:,2361.89
6475,-67.044401_0.007675,MHI:,1202.95
6476,-46.615596_-62.310384,LM:,8029.81
6477,85.20545_-124.157518,SG:,7184.67
6478,26.769548_-16.391187,SGRE:,1412.6
6479,61.600768_-59.900951,SGRE:,9763.69
6480,28.880466_158.467237,EN:,9800.66
6481,16.532208_127.9119,MHI:,8969.9
6482,-77.006167_167.03947,EN:,4039.16
6483,-49.447675_147.923539,LM:,1251.21
6484,34.725898_-169.287003,EN:,7901.09
6485,-17.738307_-47.284354,GE:,699.25
6486,53.588029_40.441915,NG:,6164.91
6487,63.559899_33.88461,GE:,9840.93
6488,54.893297_-175.286145,GOLD:,5977.41
6489,60.202831_174.115307,SGRE:,6299.66
6490,-2.518758_-22.020602,NG:,5426.27
6491,19.420345_-110.877893,MHI:,1159.49
6492,43.944048_-160.099306,SG:,9445.58
6493,-61.578214_-26.773124,GE:,633.14
6494,-41.167851_-80.990103,GE:,6989.49
6495,-48.167309_45.104306,VWS:,3691.37
6496,-16.064528_149.099705,EN:,679.35
6497,-65.619523_76.967097,GOLD:,5830.07
6498,20.964382_14.2678,NG:,649.53
6499,75.843004_-47.836348,GE:,9467.34
6500,22.000381_101.589489,SUZ:,8657.59
6501,-82.288736_-107.248893,EN:,3349.99
6502,-52.257428_-139.030169,NG:,1255.26
6503,26.405247_-49.497559,GOLD:,3069.49
6504,40.770583_-8.61227,GOLD:,1470.05
6505,24.216188_-61.69835,SG:,5947.23
6506,88.038678_-72.716874,NG:,2401.72
6507,62.307836_48.454443,SGRE:,3302.72
6508,57.331538_156.035013,VWS:,4213.37
6509,-42.743824_-82.551194,SG:,9884.27
6510,57.228165_66.609846,VWS:,2067.18
6511,-3.104108_-156.087045,VWS:,1115.33
6512,65.617974_96.370138,LM:,4559.89
6513,8.983239_-28.512327,GOLD:,4614.52
6514,-85.414527_42.914702,LM:,3328.87
6515,-28.954303_12.449643,NG:,1743.69
6516,-27.86115_106.751983,SUZ:,3728.97
6517,-33.221072_21.858369,GOLD:,4504.14
6518,-30.185591_73.767138,SG:,4813.05
6519,40.160142_25.068776,SG:,661.2
6520,88.303185_166.991416,MHI:,4801.7
6521,-5.723547_-114.075194,SG:,4159.31
6522,6.387514_-84.990307,LM:,3007.91
6523,55.119045_87.554074,VWS:,905.02
6524,22.156465_-23.258351,GOLD:,4923.06
6525,63.360416_-125.382821,SGRE:,2282.26
6526,-84.40683_-14.671334,GE:,3837.98
6527,2.628963_-60.753708,LM:,835.3
6528,-67.572766_9.713998,LM:,2436.36
6529,81.616122_-115.140405,GOLD:,9636.62
6530,-10.66547_34.795292,SG:,2059.55
6531,27.546938_-99.454185,SG:,3862.03
6532,25.081836_105.858258,EN:,5202.29
6533,-52.206541_-92.279253,GOLD:,3182.89
6534,-51.9118_44.607522,EN:,1046.03
6535,60.400524_-80.166722,EN:,9852.42
6536,-13.20126_18.632212,SGRE:,4300.96
6537,14.452547_-33.429355,SUZ:,1601.39
6538,39.433845_-119.633294,SG:,2731.8
6539,47.914976_-107.322971,LM:,8163.35
6540,-58.570828_29.883001,GOLD:,5128.24
6541,38.055171_-143.226632,GOLD:,5175.23
6542,16.494195_86.852339,SGRE:,4760.96
6543,-68.145711_-28.970128,GOLD:,3316.63
6544,-80.076092_-9.881286,SG:,9859.16
6545,-59.61273_94.444742,VWS:,4045.31
6546,-3.183725_59.543015,EN:,9560.57
6547,82.205333_165.150394,EN:,5492.42
6548,-26.73517_83.148757,SGRE:,9854.97
6549,-81.181405_62.387271,SGRE:,411.85
6550,-3.56721_-113.997782,EN:,4989.73
6551,88.177623_56.728549,MHI:,9991.19
6552,-66.270605_-137.710787,VWS:,733.75
6553,-63.735027_-162.710514,NG:,9062.77
6554,-30.356284_57.926089,VWS:,3868.46
6555,13.128281_-36.419272,GOLD:,587.91
6556,68.966537_149.274865,NG:,6486.0
6557,18.44853_1.863424,SUZ:,816.04
6558,-56.700903_43.605638,GE:,816.09
6559,-21.837677_-135.831708,GOLD:,1864.06
6560,-23.767727_-43.68816,MHI:,7356.59
6561,-84.359036_62.436432,LM:,4716.26
6562,50.207005_155.72368,MHI:,8663.84
6563,22.097678_-172.226435,MHI:,4628.88
6564,30.575645_-166.033781,NG:,8715.82
6565,38.899829_-88.309177,SG:,5359.76
6566,2.367265_-139.256513,SUZ:,7560.72
6567,-62.684081_47.530025,SG:,4522.33
6568,71.431621_-105.061085,MHI:,2899.56
6569,32.100377_29.353475,EN:,9365.27
6570,-28.430188_-115.893593,SGRE:,1255.88
6571,5.866534_50.999324,VWS:,7625.49
6572,-50.53241_-138.217445,SGRE:,792.09
6573,30.875712_-0.593872,SUZ:,2238.34
6574,-83.739833_-30.715594,MHI:,5690.96
6575,16.462446_-78.547995,SG:,7731.73
6576,50.458375_-110.787772,VWS:,9781.39
6577,-82.808022_163.79999,EN:,2355.62
6578,-87.754293_73.773758,GOLD:,7326.54
6579,-16.766084_-120.262454,EN:,6280.2
6580,87.862748_78.283791,EN:,2263.25
6581,-75.015156_-100.738669,SUZ:,5298.89
6582,-68.746083_41.977726,SUZ:,3945.38
6583,68.005732_21.001292,GE:,7049.21
6584,30.298102_122.298022,SUZ:,8674.13
6585,-88.647607_-175.955787,GE:,1294.3
6586,-75.906854_-83.052113,LM:,4047.54
6587,53.261308_123.297796,LM:,5801.37
6588,-76.913512_-137.57661,VWS:,3090.01
6589,6.846135_171.434535,SUZ:,6337.22
6590,40.855959_-56.105654,NG:,8404.78
6591,-35.129095_-81.737026,SGRE:,1511.69
6592,-58.193413_7.099265,NG:,1284.35
6593,21.789844_-127.394138,SUZ:,2434.5
6594,66.569244_75.522996,LM:,1511.96
6595,25.938405_108.273324,SUZ:,5603.62
6596,5.73578_-137.595579,SG:,7936.15
6597,-27.603498_62.794691,MHI:,4214.89
6598,36.812373_101.710094,SG:,5321.53
6599,-86.769616_173.790793,VWS:,7515.93
6600,66.59295_-122.356561,GOLD:,4435.4
6601,-89.417604_-113.380786,MHI:,8947.66
6602,73.319712_90.885238,MHI:,8560.67
6603,-62.81045_104.665663,SG:,6991.41
6604,-5.022406_-58.285058,SG:,6498.12
6605,60.969308_66.185422,SGRE:,5410.43
6606,-10.892916_84.309125,SG:,9244.44
6607,61.050681_91.017992,LM:,5732.5
6608,38.508866_12.377323,MHI:,4714.29
6609,-64.809775_168.022971,MHI:,9345.53
6610,89.719062_82.932719,GOLD:,7093.65
6611,-18.168854_175.819777,VWS:,5220.45
6612,-48.552144_-159.136968,SG:,7108.03
6613,41.889003_52.669549,GE:,7059.29
6614,87.085117_-77.671662,VWS:,4468.84
6615,55.36403_-153.825388,SUZ:,3573.58
6616,41.527059_-114.895926,NG:,4128.01
6617,2.820582_-87.1161,MHI:,3954.43
6618,-6.08885_-177.400973,NG:,1363.15
6619,-45.248858_174.327236,GE:,3255.99
6620,-58.341376_167.675094,SG:,987.02
6621,-10.06837_162.098988,SG:,882.53
6622,-60.438193_-68.278259,SG:,9391.9
6623,-9.737198_-71.319584,VWS:,433.04
6624,25.388504_-126.109257,GOLD:,8270.85
6625,80.054074_67.135994,VWS:,4801.93
6626,54.259358_4.962141,SUZ:,4993.43
6627,-70.926576_-8.141648,SG:,1457.89
6628,-21.948119_-151.295869,GE:,8426.25
6629,-65.319656_152.679111,GOLD:,9207.49
6630,14.903489_171.888818,SUZ:,2349.01
6631,-24.096792_-119.89898,NG:,7270.59
6632,-0.879018_-154.330983,SGRE:,9486.35
6633,43.237645_-162.987932,LM:,9307.61
6634,-14.360552_87.045437,VWS:,4357.74
6635,29.943506_65.154635,SUZ:,6529.89
6636,-68.826423_-70.513041,SGRE:,3959.64
6637,-52.740733_20.956216,NG:,9415.77
6638,32.187967_-138.452211,VWS:,8798.11
6639,26.511444_-15.500701,GOLD:,3670.03
6640,70.688777_-104.002198,LM:,9990.62
6641,36.546946_24.167413,SG:,8469.22
6642,-39.188079_166.058842,EN:,8330.83
6643,-63.973322_-102.406034,GOLD:,1870.89
6644,45.037427_-134.799059,GOLD:,9076.61
6645,34.253681_-157.233633,GE:,3510.98
6646,-67.881008_-73.153288,GE:,2941.98
