id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-4032,AIRCRAFT-449,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4033,AIRCRAFT-449,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4034,AIRCRAFT-449,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4035,AIRCRAFT-89,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-02,2026-07-07
WORK-ORDER-4036,AIRCRAFT-89,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4037,AIRCRAFT-89,Repair navigation system components,HIGH,CLOSED,2026-07-02,2026-07-03
WORK-ORDER-4038,AIRCRAFT-113,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-02,2026-07-07
WORK-ORDER-4039,AIRCRAFT-113,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-404,AIRCRAFT-416,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4040,AIRCRAFT-113,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4041,AIRCRAFT-113,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4042,AIRCRAFT-113,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-02,2026-07-03
WORK-ORDER-4043,AIRCRAFT-271,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-4044,AIRCRAFT-271,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4045,AIRCRAFT-271,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4046,AIRCRAFT-271,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-4047,AIRCRAFT-271,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-4048,AIRCRAFT-398,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-4049,AIRCRAFT-398,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-02,2026-07-03
WORK-ORDER-405,AIRCRAFT-416,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-15,2026-04-19
WORK-ORDER-4050,AIRCRAFT-224,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-14,2026-02-19
WORK-ORDER-4051,AIRCRAFT-224,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-14,2026-02-19
WORK-ORDER-4052,AIRCRAFT-224,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-14,2026-02-16
WORK-ORDER-4053,AIRCRAFT-5,Repair navigation system components,HIGH,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4054,AIRCRAFT-91,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4055,AIRCRAFT-72,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-02,2026-07-07
WORK-ORDER-4056,AIRCRAFT-72,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-02,2026-07-06
WORK-ORDER-4057,AIRCRAFT-72,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-4058,AIRCRAFT-72,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-02,2026-07-07
WORK-ORDER-4059,AIRCRAFT-72,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-02,2026-07-05
WORK-ORDER-406,AIRCRAFT-431,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-15,2026-04-16
WORK-ORDER-4060,AIRCRAFT-156,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-02,2026-07-04
WORK-ORDER-4061,AIRCRAFT-37,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4062,AIRCRAFT-37,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4063,AIRCRAFT-37,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4064,AIRCRAFT-69,Repair navigation system components,HIGH,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4065,AIRCRAFT-69,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4066,AIRCRAFT-331,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4067,AIRCRAFT-331,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4068,AIRCRAFT-331,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4069,AIRCRAFT-282,Repair navigation system components,HIGH,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-407,AIRCRAFT-431,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4070,AIRCRAFT-370,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4071,AIRCRAFT-370,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4072,AIRCRAFT-370,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4073,AIRCRAFT-370,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4074,AIRCRAFT-370,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4075,AIRCRAFT-21,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4076,AIRCRAFT-21,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4077,AIRCRAFT-21,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4078,AIRCRAFT-21,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4079,AIRCRAFT-177,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-408,AIRCRAFT-431,Repair navigation system components,HIGH,CLOSED,2026-04-15,2026-04-18
WORK-ORDER-4080,AIRCRAFT-177,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4081,AIRCRAFT-177,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4082,AIRCRAFT-268,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4083,AIRCRAFT-268,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4084,AIRCRAFT-268,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4085,AIRCRAFT-268,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4086,AIRCRAFT-268,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4087,AIRCRAFT-294,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4088,AIRCRAFT-294,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4089,AIRCRAFT-294,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-409,AIRCRAFT-296,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-15,2026-04-19
WORK-ORDER-4090,AIRCRAFT-294,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4091,AIRCRAFT-195,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4092,AIRCRAFT-195,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4093,AIRCRAFT-195,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4094,AIRCRAFT-137,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4095,AIRCRAFT-42,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-03,2026-07-08
WORK-ORDER-4096,AIRCRAFT-42,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-03,2026-07-06
WORK-ORDER-4097,AIRCRAFT-42,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-03,2026-07-07
WORK-ORDER-4098,AIRCRAFT-42,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-03,2026-07-04
WORK-ORDER-4099,AIRCRAFT-438,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-14,2026-02-16
WORK-ORDER-41,AIRCRAFT-349,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-04,2026-02-07
WORK-ORDER-410,AIRCRAFT-492,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4100,AIRCRAFT-374,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4101,AIRCRAFT-374,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-03,2026-07-05
WORK-ORDER-4102,AIRCRAFT-103,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4103,AIRCRAFT-103,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4104,AIRCRAFT-103,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4105,AIRCRAFT-394,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4106,AIRCRAFT-394,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4107,AIRCRAFT-394,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4108,AIRCRAFT-394,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4109,AIRCRAFT-394,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-411,AIRCRAFT-492,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-15,2026-04-18
WORK-ORDER-4110,AIRCRAFT-162,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4111,AIRCRAFT-32,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4112,AIRCRAFT-32,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4113,AIRCRAFT-300,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4114,AIRCRAFT-300,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4115,AIRCRAFT-300,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4116,AIRCRAFT-300,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4117,AIRCRAFT-203,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4118,AIRCRAFT-203,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4119,AIRCRAFT-343,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-412,AIRCRAFT-492,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4120,AIRCRAFT-343,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4121,AIRCRAFT-343,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4122,AIRCRAFT-343,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4123,AIRCRAFT-343,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4124,AIRCRAFT-188,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4125,AIRCRAFT-188,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-15,2026-02-20
WORK-ORDER-4126,AIRCRAFT-188,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-15,2026-02-19
WORK-ORDER-4127,AIRCRAFT-188,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-02-15,2026-02-19
WORK-ORDER-4128,AIRCRAFT-188,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-15,2026-02-19
WORK-ORDER-4129,AIRCRAFT-229,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-413,AIRCRAFT-492,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-04-15,2026-04-16
WORK-ORDER-4130,AIRCRAFT-229,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4131,AIRCRAFT-182,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4132,AIRCRAFT-434,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4133,AIRCRAFT-121,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4134,AIRCRAFT-121,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4135,AIRCRAFT-121,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4136,AIRCRAFT-121,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4137,AIRCRAFT-209,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4138,AIRCRAFT-209,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4139,AIRCRAFT-221,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-414,AIRCRAFT-492,Conduct security inspection and clearance,HIGH,CLOSED,2026-04-15,2026-04-19
WORK-ORDER-4140,AIRCRAFT-221,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4141,AIRCRAFT-221,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4142,AIRCRAFT-221,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4143,AIRCRAFT-450,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4144,AIRCRAFT-450,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4145,AIRCRAFT-92,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4146,AIRCRAFT-92,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4147,AIRCRAFT-92,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4148,AIRCRAFT-92,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4149,AIRCRAFT-172,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-415,AIRCRAFT-250,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-04-15,2026-04-16
WORK-ORDER-4150,AIRCRAFT-172,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4151,AIRCRAFT-172,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4152,AIRCRAFT-172,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4153,AIRCRAFT-130,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4154,AIRCRAFT-130,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-15,2026-02-16
WORK-ORDER-4155,AIRCRAFT-289,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-05
WORK-ORDER-4156,AIRCRAFT-289,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4157,AIRCRAFT-315,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4158,AIRCRAFT-315,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4159,AIRCRAFT-315,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-416,AIRCRAFT-250,Repair navigation system components,HIGH,CLOSED,2026-04-15,2026-04-19
WORK-ORDER-4160,AIRCRAFT-315,Repair navigation system components,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4161,AIRCRAFT-204,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-04,2026-07-09
WORK-ORDER-4162,AIRCRAFT-204,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4163,AIRCRAFT-204,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4164,AIRCRAFT-433,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4165,AIRCRAFT-433,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4166,AIRCRAFT-433,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-04,2026-07-08
WORK-ORDER-4167,AIRCRAFT-433,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-07
WORK-ORDER-4168,AIRCRAFT-390,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-04,2026-07-06
WORK-ORDER-4169,AIRCRAFT-260,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-05,2026-07-07
WORK-ORDER-417,AIRCRAFT-250,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4170,AIRCRAFT-494,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4171,AIRCRAFT-256,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-15,2026-02-16
WORK-ORDER-4172,AIRCRAFT-256,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4173,AIRCRAFT-256,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4174,AIRCRAFT-353,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-05,2026-07-07
WORK-ORDER-4175,AIRCRAFT-353,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-05,2026-07-07
WORK-ORDER-4176,AIRCRAFT-353,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4177,AIRCRAFT-353,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4178,AIRCRAFT-353,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4179,AIRCRAFT-325,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-05,2026-07-07
WORK-ORDER-418,AIRCRAFT-250,Perform engine inspection and maintenance,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4180,AIRCRAFT-408,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4181,AIRCRAFT-408,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-08
WORK-ORDER-4182,AIRCRAFT-12,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4183,AIRCRAFT-19,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4184,AIRCRAFT-19,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-05,2026-07-08
WORK-ORDER-4185,AIRCRAFT-19,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4186,AIRCRAFT-386,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4187,AIRCRAFT-386,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4188,AIRCRAFT-458,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4189,AIRCRAFT-279,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-419,AIRCRAFT-250,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-15,2026-04-19
WORK-ORDER-4190,AIRCRAFT-279,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4191,AIRCRAFT-140,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4192,AIRCRAFT-140,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4193,AIRCRAFT-441,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4194,AIRCRAFT-441,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4195,AIRCRAFT-441,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4196,AIRCRAFT-441,Fix communication equipment and systems,MEDIUM,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4197,AIRCRAFT-471,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-01,2026-02-02
WORK-ORDER-4198,AIRCRAFT-471,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-01,2026-02-06
WORK-ORDER-4199,AIRCRAFT-367,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-02-15,2026-02-18
WORK-ORDER-42,AIRCRAFT-349,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-04,2026-02-09
WORK-ORDER-420,AIRCRAFT-249,Complete delayed maintenance procedures,LOW,CLOSED,2026-04-15,2026-04-18
WORK-ORDER-4200,AIRCRAFT-367,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-15,2026-02-19
WORK-ORDER-4201,AIRCRAFT-367,Perform engine inspection and maintenance,HIGH,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4202,AIRCRAFT-367,Repair navigation system components,HIGH,CLOSED,2026-02-15,2026-02-17
WORK-ORDER-4203,AIRCRAFT-367,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-15,2026-02-16
WORK-ORDER-4204,AIRCRAFT-232,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-05,2026-07-08
WORK-ORDER-4205,AIRCRAFT-232,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4206,AIRCRAFT-232,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4207,AIRCRAFT-118,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4208,AIRCRAFT-118,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-07-05,2026-07-08
WORK-ORDER-4209,AIRCRAFT-118,Complete delayed maintenance procedures,LOW,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-421,AIRCRAFT-249,Fix communication equipment and systems,MEDIUM,CLOSED,2026-04-15,2026-04-18
WORK-ORDER-4210,AIRCRAFT-118,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4211,AIRCRAFT-10,Conduct security inspection and clearance,HIGH,CLOSED,2026-07-05,2026-07-07
WORK-ORDER-4212,AIRCRAFT-10,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-09
WORK-ORDER-4213,AIRCRAFT-10,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4214,AIRCRAFT-10,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4215,AIRCRAFT-10,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-05,2026-07-10
WORK-ORDER-4216,AIRCRAFT-76,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4217,AIRCRAFT-76,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-08
WORK-ORDER-4218,AIRCRAFT-76,Perform engine inspection and maintenance,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-4219,AIRCRAFT-453,Repair navigation system components,HIGH,CLOSED,2026-07-05,2026-07-06
WORK-ORDER-422,AIRCRAFT-249,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-04-15,2026-04-17
WORK-ORDER-4220,AIRCRAFT-453,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-07-05,2026-07-09
