id,aircraft.id,description,priority,status,createdDate,dueDate
WORK-ORDER-12631,AIRCRAFT-363,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-14,2027-01-19
WORK-ORDER-12632,AIRCRAFT-363,Repair navigation system components,HIGH,CLOSED,2027-01-14,2027-01-18
WORK-ORDER-12633,AIRCRAFT-363,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-14,2027-01-17
WORK-ORDER-12634,AIRCRAFT-363,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-14,2027-01-19
WORK-ORDER-12635,AIRCRAFT-164,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-14,2027-01-18
WORK-ORDER-12636,AIRCRAFT-247,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-14,2027-01-18
WORK-ORDER-12637,AIRCRAFT-247,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-14,2027-01-19
WORK-ORDER-12638,AIRCRAFT-247,Repair navigation system components,HIGH,CLOSED,2027-01-14,2027-01-19
WORK-ORDER-12639,AIRCRAFT-110,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-14,2027-01-19
WORK-ORDER-1264,AIRCRAFT-336,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-01,2026-05-04
WORK-ORDER-12640,AIRCRAFT-110,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-14,2027-01-17
WORK-ORDER-12641,AIRCRAFT-110,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-14,2027-01-16
WORK-ORDER-12642,AIRCRAFT-110,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-14,2027-01-18
WORK-ORDER-12643,AIRCRAFT-110,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-14,2027-01-18
WORK-ORDER-12644,AIRCRAFT-445,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-15,2027-01-17
WORK-ORDER-12645,AIRCRAFT-445,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-15,2027-01-17
WORK-ORDER-12646,AIRCRAFT-445,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-15,2027-01-16
WORK-ORDER-12647,AIRCRAFT-445,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12648,AIRCRAFT-479,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12649,AIRCRAFT-479,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-15,2027-01-16
WORK-ORDER-1265,AIRCRAFT-336,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-01,2026-05-03
WORK-ORDER-12650,AIRCRAFT-479,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-15,2027-01-17
WORK-ORDER-12651,AIRCRAFT-216,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-08,2026-03-13
WORK-ORDER-12652,AIRCRAFT-216,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-12653,AIRCRAFT-216,Repair navigation system components,HIGH,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-12654,AIRCRAFT-201,Repair navigation system components,HIGH,CLOSED,2027-01-15,2027-01-20
WORK-ORDER-12655,AIRCRAFT-201,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-15,2027-01-19
WORK-ORDER-12656,AIRCRAFT-201,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-15,2027-01-16
WORK-ORDER-12657,AIRCRAFT-201,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-15,2027-01-20
WORK-ORDER-12658,AIRCRAFT-304,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12659,AIRCRAFT-304,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-1266,AIRCRAFT-336,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-01,2026-05-02
WORK-ORDER-12660,AIRCRAFT-113,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12661,AIRCRAFT-113,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12662,AIRCRAFT-113,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-15,2027-01-20
WORK-ORDER-12663,AIRCRAFT-113,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-15,2027-01-16
WORK-ORDER-12664,AIRCRAFT-113,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-15,2027-01-16
WORK-ORDER-12665,AIRCRAFT-399,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12666,AIRCRAFT-399,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-15,2027-01-20
WORK-ORDER-12667,AIRCRAFT-399,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12668,AIRCRAFT-302,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-15,2027-01-18
WORK-ORDER-12669,AIRCRAFT-302,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-15,2027-01-17
WORK-ORDER-1267,AIRCRAFT-176,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-01,2026-05-02
WORK-ORDER-12670,AIRCRAFT-302,Repair navigation system components,HIGH,CLOSED,2027-01-15,2027-01-19
WORK-ORDER-12671,AIRCRAFT-294,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12672,AIRCRAFT-294,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-12673,AIRCRAFT-348,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12674,AIRCRAFT-348,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-12675,AIRCRAFT-348,Repair navigation system components,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12676,AIRCRAFT-348,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-12677,AIRCRAFT-268,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12678,AIRCRAFT-298,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12679,AIRCRAFT-298,Repair navigation system components,HIGH,CLOSED,2027-01-16,2027-01-21
WORK-ORDER-1268,AIRCRAFT-176,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-01,2026-05-03
WORK-ORDER-12680,AIRCRAFT-136,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-16,2027-01-18
WORK-ORDER-12681,AIRCRAFT-136,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12682,AIRCRAFT-136,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-12683,AIRCRAFT-120,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-16,2027-01-21
WORK-ORDER-12684,AIRCRAFT-120,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-12685,AIRCRAFT-120,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12686,AIRCRAFT-120,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-16,2027-01-21
WORK-ORDER-12687,AIRCRAFT-384,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-16,2027-01-21
WORK-ORDER-12688,AIRCRAFT-384,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12689,AIRCRAFT-384,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-16,2027-01-17
WORK-ORDER-1269,AIRCRAFT-176,Fix communication equipment and systems,MEDIUM,CLOSED,2026-05-01,2026-05-02
WORK-ORDER-12690,AIRCRAFT-384,Repair navigation system components,HIGH,CLOSED,2027-01-16,2027-01-20
WORK-ORDER-12691,AIRCRAFT-141,Repair navigation system components,HIGH,CLOSED,2027-01-16,2027-01-18
WORK-ORDER-12692,AIRCRAFT-141,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12693,AIRCRAFT-141,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12694,AIRCRAFT-141,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-16,2027-01-19
WORK-ORDER-12695,AIRCRAFT-371,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-17,2027-01-21
WORK-ORDER-12696,AIRCRAFT-371,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12697,AIRCRAFT-371,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12698,AIRCRAFT-371,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12699,AIRCRAFT-423,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-127,AIRCRAFT-132,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-04,2026-02-07
WORK-ORDER-1270,AIRCRAFT-201,Repair navigation system components,HIGH,CLOSED,2026-02-07,2026-02-10
WORK-ORDER-12700,AIRCRAFT-423,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12701,AIRCRAFT-423,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12702,AIRCRAFT-74,Repair navigation system components,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12703,AIRCRAFT-74,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12704,AIRCRAFT-74,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12705,AIRCRAFT-74,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12706,AIRCRAFT-237,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-12707,AIRCRAFT-237,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-02-02,2026-02-06
WORK-ORDER-12708,AIRCRAFT-237,Conduct security inspection and clearance,HIGH,CLOSED,2026-02-02,2026-02-07
WORK-ORDER-12709,AIRCRAFT-165,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-1271,AIRCRAFT-201,Complete delayed maintenance procedures,LOW,CLOSED,2026-02-07,2026-02-09
WORK-ORDER-12710,AIRCRAFT-165,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-08,2026-03-09
WORK-ORDER-12711,AIRCRAFT-320,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12712,AIRCRAFT-320,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12713,AIRCRAFT-376,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12714,AIRCRAFT-376,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12715,AIRCRAFT-376,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12716,AIRCRAFT-376,Repair navigation system components,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12717,AIRCRAFT-376,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12718,AIRCRAFT-196,Repair navigation system components,HIGH,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12719,AIRCRAFT-196,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-1272,AIRCRAFT-201,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-02-07,2026-02-12
WORK-ORDER-12720,AIRCRAFT-196,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12721,AIRCRAFT-196,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12722,AIRCRAFT-196,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12723,AIRCRAFT-69,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12724,AIRCRAFT-69,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12725,AIRCRAFT-69,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12726,AIRCRAFT-69,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-17,2027-01-21
WORK-ORDER-12727,AIRCRAFT-32,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12728,AIRCRAFT-32,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12729,AIRCRAFT-16,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-1273,AIRCRAFT-201,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-02-07,2026-02-10
WORK-ORDER-12730,AIRCRAFT-16,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12731,AIRCRAFT-16,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-17,2027-01-19
WORK-ORDER-12732,AIRCRAFT-16,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12733,AIRCRAFT-16,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-17,2027-01-22
WORK-ORDER-12734,AIRCRAFT-315,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12735,AIRCRAFT-315,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-17,2027-01-21
WORK-ORDER-12736,AIRCRAFT-315,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-17,2027-01-18
WORK-ORDER-12737,AIRCRAFT-315,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-17,2027-01-21
WORK-ORDER-12738,AIRCRAFT-315,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-17,2027-01-20
WORK-ORDER-12739,AIRCRAFT-154,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-1274,AIRCRAFT-201,Fix communication equipment and systems,MEDIUM,CLOSED,2026-02-07,2026-02-08
WORK-ORDER-12740,AIRCRAFT-154,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12741,AIRCRAFT-154,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12742,AIRCRAFT-154,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12743,AIRCRAFT-362,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12744,AIRCRAFT-332,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-12745,AIRCRAFT-332,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2026-03-08,2026-03-12
WORK-ORDER-12746,AIRCRAFT-332,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-12747,AIRCRAFT-332,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-03-08,2026-03-12
WORK-ORDER-12748,AIRCRAFT-447,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12749,AIRCRAFT-447,Repair navigation system components,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-1275,AIRCRAFT-441,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-05-01,2026-05-03
WORK-ORDER-12750,AIRCRAFT-447,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12751,AIRCRAFT-447,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12752,AIRCRAFT-447,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12753,AIRCRAFT-128,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12754,AIRCRAFT-128,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12755,AIRCRAFT-128,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12756,AIRCRAFT-128,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12757,AIRCRAFT-176,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12758,AIRCRAFT-176,Repair navigation system components,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12759,AIRCRAFT-176,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-1276,AIRCRAFT-160,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-01,2026-05-04
WORK-ORDER-12760,AIRCRAFT-176,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12761,AIRCRAFT-494,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12762,AIRCRAFT-494,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12763,AIRCRAFT-494,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12764,AIRCRAFT-494,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12765,AIRCRAFT-88,Repair navigation system components,HIGH,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-12766,AIRCRAFT-199,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12767,AIRCRAFT-199,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-18,2027-01-22
WORK-ORDER-12768,AIRCRAFT-441,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12769,AIRCRAFT-441,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-1277,AIRCRAFT-160,Repair navigation system components,HIGH,CLOSED,2026-05-01,2026-05-02
WORK-ORDER-12770,AIRCRAFT-441,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12771,AIRCRAFT-83,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-22
WORK-ORDER-12772,AIRCRAFT-83,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12773,AIRCRAFT-83,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12774,AIRCRAFT-83,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-18,2027-01-20
WORK-ORDER-12775,AIRCRAFT-83,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12776,AIRCRAFT-404,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12777,AIRCRAFT-404,Repair navigation system components,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12778,AIRCRAFT-404,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12779,AIRCRAFT-404,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-22
WORK-ORDER-1278,AIRCRAFT-160,Inspect and repair landing gear assembly,HIGH,CLOSED,2026-05-01,2026-05-03
WORK-ORDER-12780,AIRCRAFT-404,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12781,AIRCRAFT-203,Refuel aircraft to operational capacity,HIGH,CLOSED,2026-03-08,2026-03-09
WORK-ORDER-12782,AIRCRAFT-203,Complete delayed maintenance procedures,LOW,CLOSED,2026-03-08,2026-03-13
WORK-ORDER-12783,AIRCRAFT-253,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-18,2027-01-19
WORK-ORDER-12784,AIRCRAFT-253,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12785,AIRCRAFT-253,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-18,2027-01-22
WORK-ORDER-12786,AIRCRAFT-253,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12787,AIRCRAFT-253,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-18,2027-01-23
WORK-ORDER-12788,AIRCRAFT-51,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-18,2027-01-22
WORK-ORDER-12789,AIRCRAFT-51,Perform engine inspection and maintenance,HIGH,CLOSED,2027-01-18,2027-01-21
WORK-ORDER-1279,AIRCRAFT-160,Complete delayed maintenance procedures,LOW,CLOSED,2026-05-01,2026-05-05
WORK-ORDER-12790,AIRCRAFT-380,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12791,AIRCRAFT-380,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12792,AIRCRAFT-380,Repair navigation system components,HIGH,CLOSED,2027-01-19,2027-01-24
WORK-ORDER-12793,AIRCRAFT-380,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12794,AIRCRAFT-380,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12795,AIRCRAFT-119,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12796,AIRCRAFT-119,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12797,AIRCRAFT-119,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12798,AIRCRAFT-119,Repair navigation system components,HIGH,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12799,AIRCRAFT-119,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-19,2027-01-23
WORK-ORDER-128,AIRCRAFT-132,Repair navigation system components,HIGH,CLOSED,2026-02-04,2026-02-09
WORK-ORDER-1280,AIRCRAFT-494,Perform weather-related damage inspection,MEDIUM,CLOSED,2026-05-01,2026-05-06
WORK-ORDER-12800,AIRCRAFT-5,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12801,AIRCRAFT-5,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-19,2027-01-20
WORK-ORDER-12802,AIRCRAFT-5,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12803,AIRCRAFT-5,Perform scheduled maintenance tasks,MEDIUM,CLOSED,2027-01-19,2027-01-23
WORK-ORDER-12804,AIRCRAFT-301,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-19,2027-01-23
WORK-ORDER-12805,AIRCRAFT-425,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12806,AIRCRAFT-425,Service hydraulic systems and check for leaks,HIGH,CLOSED,2027-01-19,2027-01-20
WORK-ORDER-12807,AIRCRAFT-425,Repair navigation system components,HIGH,CLOSED,2027-01-19,2027-01-22
WORK-ORDER-12808,AIRCRAFT-425,Fix communication equipment and systems,MEDIUM,CLOSED,2027-01-19,2027-01-24
WORK-ORDER-12809,AIRCRAFT-31,Conduct security inspection and clearance,HIGH,CLOSED,2027-01-19,2027-01-24
WORK-ORDER-1281,AIRCRAFT-494,Conduct security inspection and clearance,HIGH,CLOSED,2026-05-01,2026-05-02
WORK-ORDER-12810,AIRCRAFT-83,Repair navigation system components,HIGH,CLOSED,2026-03-08,2026-03-09
WORK-ORDER-12811,AIRCRAFT-83,Service hydraulic systems and check for leaks,HIGH,CLOSED,2026-03-08,2026-03-11
WORK-ORDER-12812,AIRCRAFT-83,Conduct security inspection and clearance,HIGH,CLOSED,2026-03-08,2026-03-12
WORK-ORDER-12813,AIRCRAFT-458,Inspect and repair landing gear assembly,HIGH,CLOSED,2027-01-19,2027-01-24
WORK-ORDER-12814,AIRCRAFT-458,Refuel aircraft to operational capacity,HIGH,CLOSED,2027-01-19,2027-01-21
WORK-ORDER-12815,AIRCRAFT-458,Complete delayed maintenance procedures,LOW,CLOSED,2027-01-19,2027-01-23
WORK-ORDER-12816,AIRCRAFT-458,Perform weather-related damage inspection,MEDIUM,CLOSED,2027-01-19,2027-01-23
