id,aircraft.id,description,startDate,endDate,status,origin.id,destination.id
OPERATION-370,AIRCRAFT-137,Test,2026-02-23,2026-03-10,Planned,BASE-9,BASE-4
OPERATION-3700,AIRCRAFT-369,Mission,2026-09-16,2026-09-23,Completed,BASE-9,BASE-6
OPERATION-3701,AIRCRAFT-164,Mission,2026-09-17,2026-09-17,In Progress,BASE-3,BASE-7
OPERATION-3702,AIRCRAFT-83,Training,2026-09-17,2026-09-18,Completed,BASE-7,BASE-4
OPERATION-3703,AIRCRAFT-425,Training,2026-09-17,2026-10-02,Planned,BASE-6,BASE-5
OPERATION-3704,AIRCRAFT-142,Training,2026-09-17,2026-10-02,In Progress,BASE-5,BASE-10
OPERATION-3705,AIRCRAFT-256,Test,2026-09-17,2026-09-19,Completed,BASE-2,BASE-6
OPERATION-3706,AIRCRAFT-319,Mission,2026-09-18,2026-10-01,Planned,BASE-10,BASE-6
OPERATION-3707,AIRCRAFT-440,Training,2026-09-18,2026-09-28,Planned,BASE-10,BASE-2
OPERATION-3708,AIRCRAFT-274,Test,2026-09-18,2026-09-30,In Progress,BASE-8,BASE-9
OPERATION-3709,AIRCRAFT-249,Mission,2026-09-19,2026-09-30,In Progress,BASE-1,BASE-3
OPERATION-371,AIRCRAFT-98,Training,2026-02-24,2026-03-06,Completed,BASE-7,BASE-6
OPERATION-3710,AIRCRAFT-310,Mission,2026-09-19,2026-09-19,In Progress,BASE-3,BASE-1
OPERATION-3711,AIRCRAFT-491,Mission,2026-09-19,2026-09-21,Planned,BASE-2,BASE-3
OPERATION-3712,AIRCRAFT-161,Mission,2026-09-19,2026-09-28,Completed,BASE-4,BASE-7
OPERATION-3713,AIRCRAFT-467,Test,2026-09-19,2026-10-01,Completed,BASE-8,BASE-7
OPERATION-3714,AIRCRAFT-90,Test,2026-09-19,2026-09-20,In Progress,BASE-4,BASE-2
OPERATION-3715,AIRCRAFT-446,Training,2026-09-19,2026-09-24,In Progress,BASE-4,BASE-2
OPERATION-3716,AIRCRAFT-208,Training,2026-09-19,2026-09-24,Completed,BASE-7,BASE-1
OPERATION-3717,AIRCRAFT-378,Test,2026-09-19,2026-10-03,Completed,BASE-9,BASE-9
OPERATION-3718,AIRCRAFT-81,Training,2026-09-19,2026-10-04,In Progress,BASE-4,BASE-4
OPERATION-3719,AIRCRAFT-27,Mission,2026-09-19,2026-09-28,Completed,BASE-2,BASE-7
OPERATION-372,AIRCRAFT-409,Test,2026-02-24,2026-03-01,In Progress,BASE-9,BASE-6
OPERATION-3720,AIRCRAFT-358,Mission,2026-09-19,2026-09-29,Planned,BASE-9,BASE-10
OPERATION-3721,AIRCRAFT-252,Mission,2026-09-19,2026-09-29,Planned,BASE-3,BASE-1
OPERATION-3722,AIRCRAFT-199,Test,2026-09-19,2026-09-24,Planned,BASE-6,BASE-1
OPERATION-3723,AIRCRAFT-498,Training,2026-09-19,2026-09-30,In Progress,BASE-5,BASE-10
OPERATION-3724,AIRCRAFT-347,Training,2026-09-19,2026-10-03,Planned,BASE-1,BASE-1
OPERATION-3725,AIRCRAFT-97,Training,2026-09-20,2026-10-03,In Progress,BASE-5,BASE-5
OPERATION-3726,AIRCRAFT-53,Training,2026-09-20,2026-10-03,In Progress,BASE-10,BASE-8
OPERATION-3727,AIRCRAFT-360,Mission,2026-09-20,2026-10-04,In Progress,BASE-4,BASE-7
OPERATION-3728,AIRCRAFT-453,Test,2026-09-20,2026-10-01,Planned,BASE-5,BASE-6
OPERATION-3729,AIRCRAFT-117,Training,2026-09-20,2026-09-21,Planned,BASE-6,BASE-6
OPERATION-373,AIRCRAFT-6,Training,2026-02-24,2026-03-04,Planned,BASE-4,BASE-5
OPERATION-3730,AIRCRAFT-459,Mission,2026-09-21,2026-09-28,Planned,BASE-10,BASE-7
OPERATION-3731,AIRCRAFT-77,Training,2026-09-21,2026-09-29,Completed,BASE-3,BASE-8
OPERATION-3732,AIRCRAFT-162,Mission,2026-09-21,2026-10-05,Completed,BASE-10,BASE-6
OPERATION-3733,AIRCRAFT-84,Test,2026-09-21,2026-09-25,In Progress,BASE-4,BASE-6
OPERATION-3734,AIRCRAFT-14,Test,2026-09-21,2026-09-27,In Progress,BASE-10,BASE-8
OPERATION-3735,AIRCRAFT-234,Training,2026-09-21,2026-09-21,In Progress,BASE-2,BASE-3
OPERATION-3736,AIRCRAFT-458,Training,2026-09-21,2026-09-26,Completed,BASE-4,BASE-7
OPERATION-3737,AIRCRAFT-295,Mission,2026-09-21,2026-09-30,In Progress,BASE-10,BASE-5
OPERATION-3738,AIRCRAFT-418,Training,2026-09-21,2026-10-01,In Progress,BASE-7,BASE-7
OPERATION-3739,AIRCRAFT-346,Training,2026-09-21,2026-09-28,In Progress,BASE-5,BASE-4
OPERATION-374,AIRCRAFT-264,Training,2026-02-24,2026-03-05,In Progress,BASE-4,BASE-8
OPERATION-3740,AIRCRAFT-315,Mission,2026-09-21,2026-09-30,In Progress,BASE-10,BASE-2
OPERATION-3741,AIRCRAFT-94,Test,2026-09-21,2026-10-03,Completed,BASE-4,BASE-10
OPERATION-3742,AIRCRAFT-317,Training,2026-09-21,2026-09-28,Completed,BASE-8,BASE-5
OPERATION-3743,AIRCRAFT-325,Training,2026-09-21,2026-09-28,In Progress,BASE-1,BASE-9
OPERATION-3744,AIRCRAFT-211,Mission,2026-09-21,2026-09-26,Planned,BASE-10,BASE-6
OPERATION-3745,AIRCRAFT-2,Test,2026-09-21,2026-10-04,Completed,BASE-8,BASE-4
OPERATION-3746,AIRCRAFT-181,Mission,2026-09-21,2026-09-29,Planned,BASE-2,BASE-1
OPERATION-3747,AIRCRAFT-201,Mission,2026-09-21,2026-10-05,Completed,BASE-3,BASE-2
OPERATION-3748,AIRCRAFT-136,Training,2026-09-21,2026-10-06,In Progress,BASE-5,BASE-9
OPERATION-3749,AIRCRAFT-264,Training,2026-09-21,2026-10-02,Completed,BASE-7,BASE-6
OPERATION-375,AIRCRAFT-422,Training,2026-02-24,2026-03-06,Completed,BASE-5,BASE-5
OPERATION-3750,AIRCRAFT-48,Test,2026-09-21,2026-10-01,Planned,BASE-3,BASE-1
OPERATION-3751,AIRCRAFT-108,Mission,2026-09-21,2026-09-28,In Progress,BASE-5,BASE-10
OPERATION-3752,AIRCRAFT-365,Training,2026-09-21,2026-10-04,Planned,BASE-3,BASE-10
OPERATION-3753,AIRCRAFT-121,Mission,2026-09-22,2026-09-23,Completed,BASE-6,BASE-2
OPERATION-3754,AIRCRAFT-188,Mission,2026-09-22,2026-09-26,Completed,BASE-8,BASE-6
OPERATION-3755,AIRCRAFT-383,Test,2026-09-22,2026-10-04,Completed,BASE-10,BASE-7
OPERATION-3756,AIRCRAFT-367,Test,2026-09-22,2026-09-28,In Progress,BASE-8,BASE-1
OPERATION-3757,AIRCRAFT-165,Test,2026-09-22,2026-10-05,Completed,BASE-4,BASE-2
OPERATION-3758,AIRCRAFT-39,Test,2026-09-22,2026-09-30,In Progress,BASE-4,BASE-5
OPERATION-3759,AIRCRAFT-42,Training,2026-09-22,2026-10-02,Planned,BASE-2,BASE-2
OPERATION-376,AIRCRAFT-492,Test,2026-02-24,2026-02-27,Completed,BASE-7,BASE-7
OPERATION-3760,AIRCRAFT-63,Test,2026-09-22,2026-09-29,In Progress,BASE-1,BASE-4
OPERATION-3761,AIRCRAFT-232,Training,2026-09-23,2026-09-28,Planned,BASE-3,BASE-1
OPERATION-3762,AIRCRAFT-236,Training,2026-09-23,2026-09-30,In Progress,BASE-5,BASE-3
OPERATION-3763,AIRCRAFT-390,Mission,2026-09-23,2026-10-01,Completed,BASE-2,BASE-1
OPERATION-3764,AIRCRAFT-265,Test,2026-09-23,2026-10-02,In Progress,BASE-10,BASE-7
OPERATION-3765,AIRCRAFT-475,Mission,2026-09-23,2026-10-05,Planned,BASE-9,BASE-6
OPERATION-3766,AIRCRAFT-494,Training,2026-09-23,2026-09-27,In Progress,BASE-10,BASE-1
OPERATION-3767,AIRCRAFT-163,Test,2026-09-23,2026-09-27,Completed,BASE-8,BASE-8
OPERATION-3768,AIRCRAFT-144,Training,2026-09-23,2026-10-02,In Progress,BASE-4,BASE-1
OPERATION-3769,AIRCRAFT-248,Training,2026-09-23,2026-10-02,Planned,BASE-3,BASE-4
OPERATION-377,AIRCRAFT-200,Training,2026-02-24,2026-03-07,Planned,BASE-5,BASE-2
OPERATION-3770,AIRCRAFT-133,Mission,2026-09-23,2026-10-04,Planned,BASE-9,BASE-10
OPERATION-3771,AIRCRAFT-385,Training,2026-09-24,2026-10-07,Planned,BASE-8,BASE-6
OPERATION-3772,AIRCRAFT-241,Mission,2026-09-24,2026-09-29,Planned,BASE-9,BASE-3
OPERATION-3773,AIRCRAFT-104,Mission,2026-09-24,2026-10-01,Planned,BASE-3,BASE-6
OPERATION-3774,AIRCRAFT-55,Mission,2026-09-24,2026-10-06,Planned,BASE-4,BASE-1
OPERATION-3775,AIRCRAFT-113,Mission,2026-09-24,2026-10-01,Planned,BASE-5,BASE-7
OPERATION-3776,AIRCRAFT-421,Mission,2026-09-24,2026-10-08,Completed,BASE-2,BASE-7
OPERATION-3777,AIRCRAFT-370,Mission,2026-09-24,2026-10-08,In Progress,BASE-7,BASE-3
OPERATION-3778,AIRCRAFT-86,Test,2026-09-24,2026-10-09,In Progress,BASE-6,BASE-4
OPERATION-3779,AIRCRAFT-227,Training,2026-09-24,2026-09-25,Completed,BASE-6,BASE-4
OPERATION-378,AIRCRAFT-4,Test,2026-02-24,2026-03-07,In Progress,BASE-8,BASE-4
OPERATION-3780,AIRCRAFT-206,Mission,2026-09-25,2026-09-27,Completed,BASE-10,BASE-9
OPERATION-3781,AIRCRAFT-408,Mission,2026-09-25,2026-10-03,Planned,BASE-1,BASE-4
OPERATION-3782,AIRCRAFT-127,Mission,2026-09-26,2026-09-30,Completed,BASE-5,BASE-8
OPERATION-3783,AIRCRAFT-454,Test,2026-09-26,2026-09-28,Planned,BASE-2,BASE-8
OPERATION-3784,AIRCRAFT-20,Test,2026-09-26,2026-10-01,Planned,BASE-5,BASE-1
OPERATION-3785,AIRCRAFT-137,Training,2026-09-26,2026-10-07,Completed,BASE-7,BASE-5
OPERATION-3786,AIRCRAFT-99,Mission,2026-09-26,2026-10-10,In Progress,BASE-8,BASE-6
OPERATION-3787,AIRCRAFT-355,Mission,2026-09-26,2026-10-04,Completed,BASE-10,BASE-3
OPERATION-3788,AIRCRAFT-131,Training,2026-09-26,2026-10-04,In Progress,BASE-9,BASE-4
OPERATION-3789,AIRCRAFT-196,Test,2026-09-26,2026-10-10,In Progress,BASE-3,BASE-6
OPERATION-379,AIRCRAFT-468,Training,2026-02-24,2026-03-02,Completed,BASE-5,BASE-3
OPERATION-3790,AIRCRAFT-216,Mission,2026-09-26,2026-09-28,In Progress,BASE-10,BASE-1
OPERATION-3791,AIRCRAFT-339,Training,2026-09-27,2026-10-07,Completed,BASE-5,BASE-5
OPERATION-3792,AIRCRAFT-258,Training,2026-09-27,2026-10-01,Planned,BASE-4,BASE-8
OPERATION-3793,AIRCRAFT-22,Mission,2026-09-27,2026-09-29,Planned,BASE-2,BASE-2
OPERATION-3794,AIRCRAFT-176,Test,2026-09-27,2026-09-28,In Progress,BASE-9,BASE-1
OPERATION-3795,AIRCRAFT-8,Training,2026-09-27,2026-10-04,Completed,BASE-9,BASE-7
OPERATION-3796,AIRCRAFT-64,Mission,2026-09-27,2026-09-28,In Progress,BASE-1,BASE-8
OPERATION-3797,AIRCRAFT-80,Mission,2026-09-27,2026-10-06,Completed,BASE-4,BASE-10
OPERATION-3798,AIRCRAFT-324,Mission,2026-09-27,2026-10-01,Completed,BASE-10,BASE-10
OPERATION-3799,AIRCRAFT-87,Training,2026-09-27,2026-10-05,Planned,BASE-10,BASE-6
OPERATION-38,AIRCRAFT-115,Training,2026-02-01,2026-02-03,Planned,BASE-9,BASE-4
OPERATION-380,AIRCRAFT-74,Test,2026-02-24,2026-02-27,Completed,BASE-4,BASE-4
OPERATION-3800,AIRCRAFT-411,Mission,2026-09-27,2026-09-30,Planned,BASE-3,BASE-3
OPERATION-3801,AIRCRAFT-348,Test,2026-09-27,2026-10-12,In Progress,BASE-4,BASE-4
OPERATION-3802,AIRCRAFT-219,Mission,2026-09-27,2026-10-11,Planned,BASE-6,BASE-5
OPERATION-3803,AIRCRAFT-190,Mission,2026-09-27,2026-10-01,In Progress,BASE-3,BASE-7
OPERATION-3804,AIRCRAFT-82,Training,2026-09-27,2026-10-07,Completed,BASE-7,BASE-4
OPERATION-3805,AIRCRAFT-1,Test,2026-09-27,2026-10-03,Completed,BASE-4,BASE-4
OPERATION-3806,AIRCRAFT-292,Training,2026-09-27,2026-10-06,In Progress,BASE-1,BASE-5
OPERATION-3807,AIRCRAFT-428,Test,2026-09-27,2026-10-12,Completed,BASE-6,BASE-1
OPERATION-3808,AIRCRAFT-400,Mission,2026-09-27,2026-10-05,Planned,BASE-1,BASE-6
OPERATION-3809,AIRCRAFT-429,Test,2026-09-27,2026-10-09,In Progress,BASE-2,BASE-10
OPERATION-381,AIRCRAFT-463,Mission,2026-02-24,2026-02-25,Completed,BASE-4,BASE-1
OPERATION-3810,AIRCRAFT-226,Test,2026-09-27,2026-10-07,In Progress,BASE-8,BASE-5
OPERATION-3811,AIRCRAFT-36,Training,2026-09-27,2026-10-02,Completed,BASE-4,BASE-3
OPERATION-3812,AIRCRAFT-374,Mission,2026-09-27,2026-10-07,In Progress,BASE-3,BASE-8
OPERATION-3813,AIRCRAFT-410,Training,2026-09-27,2026-10-12,Planned,BASE-3,BASE-6
OPERATION-3814,AIRCRAFT-11,Training,2026-09-27,2026-10-01,Planned,BASE-7,BASE-6
OPERATION-3815,AIRCRAFT-192,Test,2026-09-27,2026-09-29,Planned,BASE-1,BASE-6
OPERATION-3816,AIRCRAFT-202,Test,2026-09-27,2026-10-02,In Progress,BASE-2,BASE-2
OPERATION-3817,AIRCRAFT-243,Mission,2026-09-28,2026-10-11,Planned,BASE-10,BASE-6
OPERATION-3818,AIRCRAFT-66,Test,2026-09-28,2026-10-08,Completed,BASE-7,BASE-4
OPERATION-3819,AIRCRAFT-263,Training,2026-09-28,2026-10-11,Completed,BASE-3,BASE-7
OPERATION-382,AIRCRAFT-377,Training,2026-02-24,2026-02-27,Completed,BASE-8,BASE-2
OPERATION-3820,AIRCRAFT-492,Test,2026-09-28,2026-10-03,In Progress,BASE-3,BASE-1
OPERATION-3821,AIRCRAFT-343,Mission,2026-09-28,2026-10-11,In Progress,BASE-5,BASE-10
OPERATION-3822,AIRCRAFT-58,Test,2026-09-28,2026-09-28,Completed,BASE-6,BASE-2
OPERATION-3823,AIRCRAFT-235,Test,2026-09-28,2026-10-04,Planned,BASE-4,BASE-9
OPERATION-3824,AIRCRAFT-126,Training,2026-09-28,2026-09-29,Completed,BASE-9,BASE-4
OPERATION-3825,AIRCRAFT-141,Test,2026-09-28,2026-10-03,Planned,BASE-3,BASE-3
OPERATION-3826,AIRCRAFT-215,Mission,2026-09-28,2026-10-01,In Progress,BASE-5,BASE-9
OPERATION-3827,AIRCRAFT-345,Test,2026-09-28,2026-10-01,Planned,BASE-7,BASE-9
OPERATION-3828,AIRCRAFT-37,Training,2026-09-29,2026-10-14,Planned,BASE-2,BASE-10
OPERATION-3829,AIRCRAFT-449,Training,2026-09-29,2026-10-02,In Progress,BASE-9,BASE-9
OPERATION-383,AIRCRAFT-102,Test,2026-02-24,2026-02-28,Planned,BASE-7,BASE-8
OPERATION-3830,AIRCRAFT-359,Training,2026-09-29,2026-09-30,In Progress,BASE-3,BASE-1
OPERATION-3831,AIRCRAFT-357,Mission,2026-09-29,2026-09-30,Completed,BASE-9,BASE-8
OPERATION-3832,AIRCRAFT-65,Test,2026-09-29,2026-10-13,In Progress,BASE-4,BASE-6
OPERATION-3833,AIRCRAFT-362,Test,2026-09-29,2026-10-09,In Progress,BASE-5,BASE-7
OPERATION-3834,AIRCRAFT-177,Test,2026-09-29,2026-10-08,In Progress,BASE-3,BASE-4
OPERATION-3835,AIRCRAFT-88,Mission,2026-09-29,2026-10-08,Planned,BASE-10,BASE-3
OPERATION-3836,AIRCRAFT-195,Mission,2026-09-29,2026-10-12,Planned,BASE-4,BASE-3
OPERATION-3837,AIRCRAFT-306,Test,2026-09-29,2026-09-29,Planned,BASE-1,BASE-5
OPERATION-3838,AIRCRAFT-52,Training,2026-09-29,2026-10-04,Completed,BASE-4,BASE-2
OPERATION-3839,AIRCRAFT-43,Test,2026-09-29,2026-10-08,Completed,BASE-2,BASE-2
OPERATION-384,AIRCRAFT-253,Training,2026-02-24,2026-03-11,In Progress,BASE-5,BASE-1
OPERATION-3840,AIRCRAFT-57,Training,2026-09-29,2026-10-14,Planned,BASE-7,BASE-10
OPERATION-3841,AIRCRAFT-483,Test,2026-09-29,2026-10-07,Completed,BASE-2,BASE-3
OPERATION-3842,AIRCRAFT-169,Test,2026-09-30,2026-10-06,Completed,BASE-1,BASE-1
OPERATION-3843,AIRCRAFT-377,Training,2026-09-30,2026-10-07,In Progress,BASE-1,BASE-3
OPERATION-3844,AIRCRAFT-139,Mission,2026-09-30,2026-09-30,In Progress,BASE-4,BASE-3
OPERATION-3845,AIRCRAFT-229,Test,2026-09-30,2026-10-10,In Progress,BASE-4,BASE-2
OPERATION-3846,AIRCRAFT-304,Test,2026-09-30,2026-09-30,Planned,BASE-6,BASE-3
OPERATION-3847,AIRCRAFT-266,Test,2026-09-30,2026-10-08,Planned,BASE-9,BASE-1
OPERATION-3848,AIRCRAFT-456,Test,2026-09-30,2026-10-11,Planned,BASE-7,BASE-10
OPERATION-3849,AIRCRAFT-72,Test,2026-09-30,2026-10-05,Completed,BASE-1,BASE-1
OPERATION-385,AIRCRAFT-50,Mission,2026-02-24,2026-02-26,Completed,BASE-1,BASE-3
OPERATION-3850,AIRCRAFT-353,Test,2026-09-30,2026-10-14,Completed,BASE-7,BASE-3
OPERATION-3851,AIRCRAFT-387,Mission,2026-09-30,2026-10-14,Planned,BASE-3,BASE-9
OPERATION-3852,AIRCRAFT-426,Test,2026-09-30,2026-10-06,In Progress,BASE-4,BASE-4
OPERATION-3853,AIRCRAFT-366,Test,2026-09-30,2026-10-15,Planned,BASE-9,BASE-6
OPERATION-3854,AIRCRAFT-6,Test,2026-09-30,2026-10-03,In Progress,BASE-3,BASE-7
OPERATION-3855,AIRCRAFT-167,Mission,2026-09-30,2026-10-14,In Progress,BASE-9,BASE-5
OPERATION-3856,AIRCRAFT-10,Mission,2026-09-30,2026-10-03,Planned,BASE-3,BASE-9
OPERATION-3857,AIRCRAFT-238,Mission,2026-09-30,2026-10-05,Completed,BASE-10,BASE-3
OPERATION-3858,AIRCRAFT-98,Test,2026-09-30,2026-10-03,Completed,BASE-4,BASE-6
OPERATION-3859,AIRCRAFT-405,Test,2026-10-01,2026-10-06,Completed,BASE-2,BASE-9
OPERATION-386,AIRCRAFT-230,Mission,2026-02-24,2026-03-09,In Progress,BASE-8,BASE-3
OPERATION-3860,AIRCRAFT-312,Test,2026-10-01,2026-10-16,Completed,BASE-1,BASE-7
OPERATION-3861,AIRCRAFT-431,Training,2026-10-01,2026-10-16,Planned,BASE-1,BASE-7
OPERATION-3862,AIRCRAFT-484,Mission,2026-10-01,2026-10-12,Planned,BASE-9,BASE-9
OPERATION-3863,AIRCRAFT-9,Training,2026-10-01,2026-10-04,Planned,BASE-2,BASE-10
OPERATION-3864,AIRCRAFT-412,Test,2026-10-01,2026-10-05,In Progress,BASE-7,BASE-2
OPERATION-3865,AIRCRAFT-438,Test,2026-10-01,2026-10-15,Planned,BASE-6,BASE-10
OPERATION-3866,AIRCRAFT-486,Test,2026-10-01,2026-10-14,Completed,BASE-4,BASE-9
OPERATION-3867,AIRCRAFT-33,Test,2026-10-01,2026-10-10,In Progress,BASE-3,BASE-1
OPERATION-3868,AIRCRAFT-361,Training,2026-10-01,2026-10-05,In Progress,BASE-7,BASE-9
OPERATION-3869,AIRCRAFT-214,Test,2026-10-01,2026-10-13,In Progress,BASE-10,BASE-2
OPERATION-387,AIRCRAFT-120,Mission,2026-02-24,2026-03-05,In Progress,BASE-10,BASE-10
OPERATION-3870,AIRCRAFT-313,Training,2026-10-01,2026-10-05,Planned,BASE-5,BASE-10
OPERATION-3871,AIRCRAFT-328,Training,2026-10-01,2026-10-06,Planned,BASE-10,BASE-5
OPERATION-3872,AIRCRAFT-78,Test,2026-10-01,2026-10-14,Planned,BASE-8,BASE-5
OPERATION-3873,AIRCRAFT-493,Test,2026-10-01,2026-10-05,Planned,BASE-8,BASE-5
OPERATION-3874,AIRCRAFT-193,Test,2026-10-01,2026-10-16,In Progress,BASE-7,BASE-10
OPERATION-3875,AIRCRAFT-145,Training,2026-10-01,2026-10-10,Completed,BASE-10,BASE-7
OPERATION-3876,AIRCRAFT-114,Test,2026-10-01,2026-10-16,Planned,BASE-9,BASE-10
OPERATION-3877,AIRCRAFT-307,Test,2026-10-01,2026-10-15,Completed,BASE-8,BASE-5
OPERATION-3878,AIRCRAFT-79,Test,2026-10-01,2026-10-12,In Progress,BASE-7,BASE-5
OPERATION-3879,AIRCRAFT-452,Mission,2026-10-01,2026-10-03,Completed,BASE-9,BASE-5
OPERATION-388,AIRCRAFT-336,Training,2026-02-24,2026-02-27,In Progress,BASE-9,BASE-9
OPERATION-3880,AIRCRAFT-389,Training,2026-10-01,2026-10-04,Planned,BASE-5,BASE-8
OPERATION-3881,AIRCRAFT-247,Training,2026-10-01,2026-10-11,Completed,BASE-10,BASE-9
OPERATION-3882,AIRCRAFT-368,Training,2026-10-01,2026-10-04,Completed,BASE-9,BASE-1
OPERATION-3883,AIRCRAFT-299,Training,2026-10-01,2026-10-09,Planned,BASE-10,BASE-3
OPERATION-3884,AIRCRAFT-106,Training,2026-10-01,2026-10-13,Planned,BASE-2,BASE-1
OPERATION-3885,AIRCRAFT-386,Mission,2026-10-01,2026-10-06,In Progress,BASE-1,BASE-7
OPERATION-3886,AIRCRAFT-30,Test,2026-10-01,2026-10-13,Completed,BASE-1,BASE-1
OPERATION-3887,AIRCRAFT-289,Test,2026-10-01,2026-10-06,In Progress,BASE-6,BASE-9
OPERATION-3888,AIRCRAFT-100,Test,2026-10-02,2026-10-09,Completed,BASE-10,BASE-9
OPERATION-3889,AIRCRAFT-13,Training,2026-10-02,2026-10-08,In Progress,BASE-5,BASE-9
OPERATION-389,AIRCRAFT-450,Training,2026-02-25,2026-03-01,In Progress,BASE-4,BASE-2
OPERATION-3890,AIRCRAFT-75,Test,2026-10-02,2026-10-09,Completed,BASE-8,BASE-5
OPERATION-3891,AIRCRAFT-479,Training,2026-10-02,2026-10-05,In Progress,BASE-4,BASE-1
OPERATION-3892,AIRCRAFT-350,Mission,2026-10-03,2026-10-17,Planned,BASE-1,BASE-4
OPERATION-3893,AIRCRAFT-333,Test,2026-10-03,2026-10-04,In Progress,BASE-7,BASE-2
OPERATION-3894,AIRCRAFT-246,Mission,2026-10-03,2026-10-14,In Progress,BASE-7,BASE-5
OPERATION-3895,AIRCRAFT-487,Training,2026-10-03,2026-10-06,Completed,BASE-4,BASE-8
OPERATION-3896,AIRCRAFT-404,Training,2026-10-03,2026-10-12,Completed,BASE-1,BASE-9
OPERATION-3897,AIRCRAFT-115,Test,2026-10-04,2026-10-19,Planned,BASE-9,BASE-8
OPERATION-3898,AIRCRAFT-388,Test,2026-10-04,2026-10-09,Planned,BASE-1,BASE-2
OPERATION-3899,AIRCRAFT-397,Training,2026-10-04,2026-10-10,Completed,BASE-2,BASE-1
OPERATION-39,AIRCRAFT-432,Training,2026-02-01,2026-02-09,Planned,BASE-9,BASE-3
OPERATION-390,AIRCRAFT-220,Test,2026-02-25,2026-03-07,In Progress,BASE-5,BASE-3
OPERATION-3900,AIRCRAFT-283,Training,2026-10-04,2026-10-11,In Progress,BASE-5,BASE-3
OPERATION-3901,AIRCRAFT-373,Training,2026-10-04,2026-10-05,In Progress,BASE-6,BASE-7
OPERATION-3902,AIRCRAFT-352,Mission,2026-10-04,2026-10-16,In Progress,BASE-1,BASE-7
OPERATION-3903,AIRCRAFT-185,Mission,2026-10-04,2026-10-08,In Progress,BASE-6,BASE-10
OPERATION-3904,AIRCRAFT-439,Mission,2026-10-04,2026-10-17,In Progress,BASE-7,BASE-3
OPERATION-3905,AIRCRAFT-228,Mission,2026-10-04,2026-10-09,Completed,BASE-1,BASE-6
OPERATION-3906,AIRCRAFT-255,Test,2026-10-04,2026-10-11,Completed,BASE-5,BASE-8
OPERATION-3907,AIRCRAFT-280,Training,2026-10-04,2026-10-04,In Progress,BASE-8,BASE-7
OPERATION-3908,AIRCRAFT-478,Training,2026-10-04,2026-10-13,Completed,BASE-6,BASE-6
OPERATION-3909,AIRCRAFT-71,Training,2026-10-04,2026-10-11,In Progress,BASE-3,BASE-2
OPERATION-391,AIRCRAFT-338,Training,2026-02-25,2026-02-25,Completed,BASE-4,BASE-3
OPERATION-3910,AIRCRAFT-473,Mission,2026-10-04,2026-10-11,In Progress,BASE-1,BASE-8
OPERATION-3911,AIRCRAFT-197,Training,2026-10-04,2026-10-06,In Progress,BASE-6,BASE-4
OPERATION-3912,AIRCRAFT-220,Test,2026-10-04,2026-10-07,Completed,BASE-1,BASE-1
OPERATION-3913,AIRCRAFT-382,Mission,2026-10-04,2026-10-11,Completed,BASE-3,BASE-2
OPERATION-3914,AIRCRAFT-442,Mission,2026-10-04,2026-10-06,Completed,BASE-3,BASE-8
OPERATION-3915,AIRCRAFT-210,Training,2026-10-04,2026-10-19,In Progress,BASE-9,BASE-9
OPERATION-3916,AIRCRAFT-341,Test,2026-10-04,2026-10-11,In Progress,BASE-6,BASE-9
OPERATION-3917,AIRCRAFT-224,Mission,2026-10-04,2026-10-14,Completed,BASE-5,BASE-3
OPERATION-3918,AIRCRAFT-199,Test,2026-10-04,2026-10-15,In Progress,BASE-2,BASE-7
OPERATION-3919,AIRCRAFT-466,Training,2026-10-04,2026-10-07,In Progress,BASE-6,BASE-10
OPERATION-392,AIRCRAFT-398,Test,2026-02-25,2026-03-09,In Progress,BASE-2,BASE-7
OPERATION-3920,AIRCRAFT-433,Mission,2026-10-04,2026-10-06,Planned,BASE-6,BASE-1
OPERATION-3921,AIRCRAFT-363,Training,2026-10-04,2026-10-05,Completed,BASE-2,BASE-5
OPERATION-3922,AIRCRAFT-309,Training,2026-10-05,2026-10-19,In Progress,BASE-4,BASE-6
OPERATION-3923,AIRCRAFT-338,Mission,2026-10-05,2026-10-11,In Progress,BASE-8,BASE-9
OPERATION-3924,AIRCRAFT-174,Training,2026-10-05,2026-10-14,Planned,BASE-6,BASE-10
OPERATION-3925,AIRCRAFT-500,Training,2026-10-05,2026-10-14,Planned,BASE-5,BASE-5
OPERATION-3926,AIRCRAFT-125,Training,2026-10-05,2026-10-11,Planned,BASE-8,BASE-9
OPERATION-3927,AIRCRAFT-26,Mission,2026-10-05,2026-10-05,Planned,BASE-9,BASE-4
OPERATION-3928,AIRCRAFT-158,Mission,2026-10-05,2026-10-18,Completed,BASE-4,BASE-4
OPERATION-3929,AIRCRAFT-409,Mission,2026-10-05,2026-10-10,Completed,BASE-8,BASE-9
OPERATION-393,AIRCRAFT-243,Mission,2026-02-25,2026-02-28,In Progress,BASE-6,BASE-4
OPERATION-3930,AIRCRAFT-499,Mission,2026-10-05,2026-10-10,In Progress,BASE-3,BASE-8
OPERATION-3931,AIRCRAFT-244,Mission,2026-10-05,2026-10-20,In Progress,BASE-9,BASE-7
OPERATION-3932,AIRCRAFT-32,Test,2026-10-05,2026-10-10,Planned,BASE-6,BASE-3
OPERATION-3933,AIRCRAFT-424,Test,2026-10-05,2026-10-08,In Progress,BASE-7,BASE-6
